external_id;ywp_id;ywp_year;ywp_name;actorID;bc_id;conflictID;bc_name;bwd_id;bwd_name;key1;country1;country2;locationid1;locationid2;external_exists;external_name;external_nameid;external_alleged;external_type_X;external_type_Y;external_type_L;external_type_W;external_type_M;external_type_T;external_type_$;external_type_I;external_type_O;external_type_U;external_type_text;external_type_code
4517;7613;2005;Baluch Ittehad;1130;282;129;Pakistan (Baluchistan);638;Government of Pakistan - Baluch Ittehad;2005129Government of Pakistan - Baluch Ittehad;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4518;7608;2006;Baluch Ittehad;1130;282;129;Pakistan (Baluchistan);638;Government of Pakistan - Baluch Ittehad;2006129Government of Pakistan - Baluch Ittehad;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4519;7612;2005;Government of Pakistan;770;282;129;Pakistan (Baluchistan);638;Government of Pakistan - Baluch Ittehad;2005129Government of Pakistan - Baluch Ittehad;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4520;7542;2006;Government of Pakistan;770;282;129;Pakistan (Baluchistan);638;Government of Pakistan - Baluch Ittehad;2006129Government of Pakistan - Baluch Ittehad;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4527;7610;2004;BLA;1129;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2004129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4528;7611;2006;BLA;1129;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2006129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4535;7609;2004;Government of Pakistan;770;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2004129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4536;7542;2006;Government of Pakistan;770;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2006129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4537;8216;2007;Government of Pakistan;770;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2007129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4538;8415;2008;Government of Pakistan;770;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2008129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4539;8794;2009;Government of Pakistan;770;282;129;Pakistan (Baluchistan);639;Government of Pakistan - BLA;2009129Government of Pakistan - BLA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4542;8415;2008;Government of Pakistan;770;282;129;Pakistan (Baluchistan);774;Government of Pakistan - BRA;2008129Government of Pakistan - BRA;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4543;4224;1990;Government of Pakistan;770;196;209;Pakistan;340;Government of Pakistan - MQM;1990209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4544;4231;1995;Government of Pakistan;770;196;209;Pakistan;340;Government of Pakistan - MQM;1995209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4545;4232;1996;Government of Pakistan;770;196;209;Pakistan;340;Government of Pakistan - MQM;1996209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4546;4225;1990;MQM;1197;196;209;Pakistan;340;Government of Pakistan - MQM;1990209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4547;4230;1995;MQM;1197;196;209;Pakistan;340;Government of Pakistan - MQM;1995209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4548;4233;1996;MQM;1197;196;209;Pakistan;340;Government of Pakistan - MQM;1996209Government of Pakistan - MQM;Pakistan;;770;0;0;;;;;;;;;;;;;;;
4556;3379;1989;Government of Panama;95;144;173;Panama-USA;233;Government of Panama - Government of USA;1989173Government of Panama - Government of USA;Panama;United States of America;95;2;0;;;;;;;;;;;;;;;
4559;3380;1989;Government of USA;2;144;173;Panama-USA;233;Government of Panama - Government of USA;1989173Government of Panama - Government of USA;Panama;United States of America;95;2;0;;;;;;;;;;;;;;;
4561;3377;1989;Government of Panama;95;143;172;Panama;461;Government of Panama - Military faction (forces of Moises Giroldi);1989172Government of Panama - Military faction (forces of Moises Giroldi);Panama;;95;0;0;;;;;;;;;;;;;;;
4564;4201;1989;BRA;1171;195;174;Papua New Guinea (Bougainville);337;Government of Papua New Guinea - BRA;1989174Government of Papua New Guinea - BRA;Papua New Guinea;;910;0;0;;;;;;;;;;;;;;;
4565;4202;1990;BRA;1171;195;174;Papua New Guinea (Bougainville);337;Government of Papua New Guinea - BRA;1990174Government of Papua New Guinea - BRA;Papua New Guinea;;910;0;0;;;;;;;;;;;;;;;
4568;4237;1994;BRA;1171;195;174;Papua New Guinea (Bougainville);337;Government of Papua New Guinea - BRA;1994174Government of Papua New Guinea - BRA;Papua New Guinea;;910;0;0;;;;;;;;;;;;;;;
4569;4238;1995;BRA;1171;195;174;Papua New Guinea (Bougainville);337;Government of Papua New Guinea - BRA;1995174Government of Papua New Guinea - BRA;Papua New Guinea;;910;0;0;;;;;;;;;;;;;;;
4578;3381;1989;Government of Paraguay;150;145;22;Paraguay;474;Government of Paraguay - Military faction (forces of General Rodriguez);198922Government of Paraguay - Military faction (forces of General Rodriguez);Paraguay;;150;0;0;;;;;;;;;;;;;;;
4579;5787;1989;Military faction (forces of General Rodriguez);1585;145;22;Paraguay;474;Government of Paraguay - Military faction (forces of General Rodriguez);198922Government of Paraguay - Military faction (forces of General Rodriguez);Paraguay;;150;0;0;;;;;;;;;;;;;;;
4580;3383;1989;Government of Peru;135;146;95;Peru;319;Government of Peru - MRTA;198995Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4581;3943;1990;Government of Peru;135;146;95;Peru;319;Government of Peru - MRTA;199095Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4582;3944;1991;Government of Peru;135;146;95;Peru;319;Government of Peru - MRTA;199195Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4583;3947;1992;Government of Peru;135;146;95;Peru;319;Government of Peru - MRTA;199295Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4584;3948;1993;Government of Peru;135;146;95;Peru;319;Government of Peru - MRTA;199395Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4585;3915;1989;MRTA;1612;146;95;Peru;319;Government of Peru - MRTA;198995Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4586;4219;1990;MRTA;1612;146;95;Peru;319;Government of Peru - MRTA;199095Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4587;3964;1991;MRTA;1612;146;95;Peru;319;Government of Peru - MRTA;199195Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4588;3968;1992;MRTA;1612;146;95;Peru;319;Government of Peru - MRTA;199295Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4589;3969;1993;MRTA;1612;146;95;Peru;319;Government of Peru - MRTA;199395Government of Peru - MRTA;Peru;;135;0;0;;;;;;;;;;;;;;;
4597;3383;1989;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;198995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4598;3943;1990;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199095Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4599;3944;1991;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199195Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4600;3947;1992;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199295Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4601;3948;1993;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199395Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4602;3951;1994;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199495Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4603;3952;1995;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199595Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4604;3955;1996;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199695Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4605;3956;1997;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199795Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4606;3959;1998;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199895Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4607;3960;1999;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;199995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4608;7893;2007;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;200795Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4609;8328;2008;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;200895Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4610;8579;2009;Government of Peru;135;146;95;Peru;235;Government of Peru - Sendero Luminoso;200995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4618;3384;1989;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;198995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4619;3942;1990;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199095Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4620;3945;1991;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199195Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4621;3946;1992;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199295Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4622;3949;1993;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199395Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4623;3950;1994;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199495Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4624;3953;1995;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199595Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4625;3954;1996;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199695Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4626;3957;1997;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199795Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4627;3958;1998;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199895Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4628;3961;1999;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;199995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4629;7894;2007;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;200795Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4630;8329;2008;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;200895Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4631;8580;2009;Sendero Luminoso;1611;146;95;Peru;235;Government of Peru - Sendero Luminoso;200995Government of Peru - Sendero Luminoso;Peru;;135;0;0;;;;;;;;;;;;;;;
4668;8644;2009;ASG;1119;150;112;Philippines (Mindanao);249;Government of Philippines - ASG;2009112Government of Philippines - ASG;Philippines;;840;0;0;;;;;;;;;;;;;;;
4699;3349;1990;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199010Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4701;3389;1992;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199210Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4702;3395;1993;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199310Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4703;3396;1994;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199410Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4704;3401;1995;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199510Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4705;3409;1997;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199710Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4706;3415;1999;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;199910Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4707;3418;2000;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200010Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4708;3428;2001;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200110Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4709;3435;2002;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200210Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4710;4338;2003;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200310Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4711;5168;2004;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200410Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4712;5453;2005;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200510Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4713;7586;2006;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200610Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4714;7885;2007;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200710Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4716;8640;2009;CPP;1010;132;10;Philippines;217;Government of Philippines - CPP;200910Government of Philippines - CPP;Philippines;;840;0;0;;;;;;;;;;;;;;;
4796;8642;2009;MILF;1118;150;112;Philippines (Mindanao);242;Government of Philippines - MILF;2009112Government of Philippines - MILF;Philippines;;840;0;0;;;;;;;;;;;;;;;
4801;3344;1989;Military faction (forces of Honasan, Abenina & Zumel);1011;132;10;Philippines;220;Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel);198910Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel);Philippines;;840;0;0;;;;;;;;;;;;;;;
4802;3346;1990;Military faction (forces of Honasan, Abenina & Zumel);1011;132;10;Philippines;220;Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel);199010Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel);Philippines;;840;0;0;;;;;;;;;;;;;;;
4858;3452;1989;MNLF;1117;150;112;Philippines (Mindanao);247;Government of Philippines - MNLF;1989112Government of Philippines - MNLF;Philippines;;840;0;0;;;;;;;;;;;;;;;
4859;3455;1990;MNLF;1117;150;112;Philippines (Mindanao);247;Government of Philippines - MNLF;1990112Government of Philippines - MNLF;Philippines;;840;0;0;;;;;;;;;;;;;;;
4860;3469;1993;MNLF;1117;150;112;Philippines (Mindanao);247;Government of Philippines - MNLF;1993112Government of Philippines - MNLF;Philippines;;840;0;0;;;;;;;;;;;;;;;
4865;3530;2001;MNLF - NM;1120;150;112;Philippines (Mindanao);252;Government of Philippines - MNLF - NM;2001112Government of Philippines - MNLF - NM;Philippines;;840;0;0;;;;;;;;;;;;;;;
4866;3535;2002;MNLF - NM;1120;150;112;Philippines (Mindanao);252;Government of Philippines - MNLF - NM;2002112Government of Philippines - MNLF - NM;Philippines;;840;0;0;;;;;;;;;;;;;;;
4867;4441;1989;Government of Romania;360;208;175;Romania;357;Government of Romania - NSF;1989175Government of Romania - NSF;Romania;;360;0;0;;;;;;;;;;;;;;;
4870;4442;1989;NSF;1172;208;175;Romania;357;Government of Romania - NSF;1989175Government of Romania - NSF;Romania;;360;0;0;;;;;;;;;;;;;;;
4871;4512;1990;APF;1174;223;182;Soviet Union (Azerbaijan);373;Government of Russia (Soviet Union) - APF;1990182Government of Russia (Soviet Union) - APF;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4872;4511;1990;Government of Russia (Soviet Union);365;223;182;Soviet Union (Azerbaijan);373;Government of Russia (Soviet Union) - APF;1990182Government of Russia (Soviet Union) - APF;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4873;4337;1994;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1994206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4874;4425;1995;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1995206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4881;4499;2000;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2000206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4882;4601;2001;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2001206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4884;4468;2003;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2003206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4885;5186;2004;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2004206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4886;5449;2005;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2005206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4887;7472;2006;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2006206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4888;7937;2007;Chechen Republic of Ichkeria;1195;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2007206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4889;4336;1994;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1994206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4890;4426;1995;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1995206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4891;4521;1996;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1996206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4892;4479;1999;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;1999206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4893;4498;2000;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2000206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4894;4600;2001;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2001206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4895;4602;2002;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2002206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4896;4467;2003;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2003206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4897;5185;2004;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2004206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4898;5448;2005;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2005206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4899;7471;2006;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2006206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4900;7936;2007;Government of Russia (Soviet Union);365;202;206;Russia (Chechnya);348;Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;2007206Government of Russia (Soviet Union) - Chechen Republic of Ichkeria;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4901;8413;2007;Forces of the Caucasus Emirate;1210;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2007257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4902;8428;2008;Forces of the Caucasus Emirate;1210;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2008257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4903;8813;2009;Forces of the Caucasus Emirate;1210;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2009257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4904;8412;2007;Government of Russia (Soviet Union);365;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2007257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4905;8427;2008;Government of Russia (Soviet Union);365;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2008257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4906;8812;2009;Government of Russia (Soviet Union);365;361;257;Russia (Caucasus Emirate);773;Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;2009257Government of Russia (Soviet Union) - Forces of the Caucasus Emirate;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4907;4358;1993;Government of Russia (Soviet Union);365;204;204;Russia;350;Government of Russia (Soviet Union) - Parliamentary forces;1993204Government of Russia (Soviet Union) - Parliamentary forces;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4908;4359;1993;Parliamentary forces;1194;204;204;Russia;350;Government of Russia (Soviet Union) - Parliamentary forces;1993204Government of Russia (Soviet Union) - Parliamentary forces;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4909;4505;1990;Government of Russia (Soviet Union);365;220;181;Soviet Union (Nagorno-Karabakh);370;Government of Russia (Soviet Union) - Republic of Armenia;1990181Government of Russia (Soviet Union) - Republic of Armenia;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4910;4835;1991;Government of Russia (Soviet Union);365;220;181;Soviet Union (Nagorno-Karabakh);370;Government of Russia (Soviet Union) - Republic of Armenia;1991181Government of Russia (Soviet Union) - Republic of Armenia;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4911;4506;1990;Republic of Armenia;1173;220;181;Soviet Union (Nagorno-Karabakh);370;Government of Russia (Soviet Union) - Republic of Armenia;1990181Government of Russia (Soviet Union) - Republic of Armenia;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4912;4834;1991;Republic of Armenia;1173;220;181;Soviet Union (Nagorno-Karabakh);370;Government of Russia (Soviet Union) - Republic of Armenia;1991181Government of Russia (Soviet Union) - Republic of Armenia;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4913;4501;1999;Government of Russia (Soviet Union);365;218;220;Russia (Dagestan);368;Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district;1999220Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district;Russia (Soviet Union);;365;0;0;;;;;;;;;;;;;;;
4918;4980;1997;Government of Rwanda;517;92;179;Rwanda;128;Government of Rwanda - FDLR;1997179Government of Rwanda - FDLR;Rwanda;;517;0;0;;;;;;;;;;;;;;;
4919;1453;1998;Government of Rwanda;517;92;179;Rwanda;128;Government of Rwanda - FDLR;1998179Government of Rwanda - FDLR;Rwanda;;517;0;0;;;;;;;;;;;;;;;
4920;1454;1999;Government of Rwanda;517;92;179;Rwanda;128;Government of Rwanda - FDLR;1999179Government of Rwanda - FDLR;Rwanda;;517;0;0;;;;;;;;;;;;;;;
4922;1456;2001;Government of Rwanda;517;92;179;Rwanda;128;Government of Rwanda - FDLR;2001179Government of Rwanda - FDLR;Rwanda;;517;0;0;;;;;;;;;;;;;;;
4968;2679;1992;MFDC;1381;93;180;Senegal (Casamance);129;Government of Senegal - MFDC;1992180Government of Senegal - MFDC;Senegal;;433;0;0;;;;;;;;;;;;;;;
4969;2680;1993;MFDC;1381;93;180;Senegal (Casamance);129;Government of Senegal - MFDC;1993180Government of Senegal - MFDC;Senegal;;433;0;0;;;;;;;;;;;;;;;
