external_id,ywp_id,ywp_year,Key1-2,ywp_name,actorID,bc_id,conflictID,conflictID2,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code,external_type_of_support 1,external_type_of_support 2,external_type_of_support 3,external_type_of_support 4,external_type_of_support 5,quien_que_aquien5,quien_que_aquien1,quien_que_aquien2,quien_que_aquien3,quien_que_aquien4,quien_ayudo_aquien,quien_conque1,quien_conque2,external_nameid,quien_conque3,quien_conque4,quien_conque5
1653,1840,1993,19931-91Government of Chad - MDD1292,MDD,1292,15,91,ene-91,Chad,25,Government of Chad - MDD,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,1844,1997,19971-91Government of Chad - MDD1292,MDD,1292,15,91,ene-91,Chad,25,Government of Chad - MDD,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,1874,1999,19991-91Government of Chad - MDJT1298,MDJT,1298,15,91,ene-91,Chad,27,Government of Chad - MDJT,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,1875,2000,20001-91Government of Chad - MDJT1298,MDJT,1298,15,91,ene-91,Chad,27,Government of Chad - MDJT,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,1876,2001,20011-91Government of Chad - MDJT1298,MDJT,1298,15,91,ene-91,Chad,27,Government of Chad - MDJT,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,1877,2002,20021-91Government of Chad - MDJT1298,MDJT,1298,15,91,ene-91,Chad,27,Government of Chad - MDJT,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,8424,1991,19911-91Government of Chad - Military faction (forces of Maldoum Bada Abbas)1295,Military faction (forces of Maldoum Bada Abbas),1295,15,91,ene-91,Chad,777,Government of Chad - Military faction (forces of Maldoum Bada Abbas),Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,1724,1989,19891-91Government of Chad - Mosanat483,Government of Chad,483,15,91,ene-91,Chad,19,Government of Chad - Mosanat,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,1752,1989,19891-91Government of Chad - Mosanat1290,Mosanat,1290,15,91,ene-91,Chad,19,Government of Chad - Mosanat,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,1724,1989,19891-91Government of Chad - Revolutionary Forces of 1 April483,Government of Chad,483,15,91,ene-91,Chad,18,Government of Chad - Revolutionary Forces of 1 April,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,1738,1989,19891-91Government of Chad - Revolutionary Forces of 1 April1289,Revolutionary Forces of 1 April,1289,15,91,ene-91,Chad,18,Government of Chad - Revolutionary Forces of 1 April,Chad,,483,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,4275,1991,19911-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,4276,1992,19921-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,4277,1993,19931-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,4278,1994,19941-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,4279,1995,19951-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,4280,1996,19961-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,4281,1997,19971-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,4282,1998,19981-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,4283,1999,19991-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,4284,2000,20001-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,4285,2001,20011-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,4286,2002,20021-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,4802,2003,20031-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,5109,2004,20041-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,5439,2005,20051-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,7484,2006,20061-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,8327,2008,20081-92Government of Colombia - ELN1582,ELN,1582,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,3387,1989,19891-92Government of Colombia - ELN100,Government of Colombia,100,148,92,ene-92,Colombia,342,Government of Colombia - ELN,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,5240,2004,20041-92Government of Colombia - EPL1607,EPL,1607,148,92,ene-92,Colombia,343,Government of Colombia - EPL,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,3387,1989,19891-92Government of Colombia - EPL100,Government of Colombia,100,148,92,ene-92,Colombia,343,Government of Colombia - EPL,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,4251,1991,19911-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,4252,1992,19921-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,4272,1993,19931-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,4255,1994,19941-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,4256,1995,19951-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,4259,1996,19961-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,4260,1997,19971-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,4263,1998,19981-92Government of Colombia - FARC1604,FARC,1604,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,3387,1989,19891-92Government of Colombia - FARC100,Government of Colombia,100,148,92,ene-92,Colombia,237,Government of Colombia - FARC,Colombia,,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1882,1993,19931-214Government of Congo - Ninjas484,Government of Congo,484,18,214,1-214,Congo,36,Government of Congo - Ninjas,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1883,1994,19941-214Government of Congo - Ninjas484,Government of Congo,484,18,214,1-214,Congo,36,Government of Congo - Ninjas,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1896,1993,19931-214Government of Congo - Ninjas1399,Ninjas,1399,18,214,1-214,Congo,36,Government of Congo - Ninjas,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1897,1994,19941-214Government of Congo - Ninjas1399,Ninjas,1399,18,214,1-214,Congo,36,Government of Congo - Ninjas,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1901,1998,19981-214Government of Congo - Ninjas1399,Ninjas,1399,18,214,1-214,Congo,36,Government of Congo - Ninjas,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1919,2002,20021-214Government of Congo - Ntsiloulous1401,Ntsiloulous,1401,18,214,1-214,Congo,38,Government of Congo - Ntsiloulous,Congo,,484,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,7929,2007,"20071-254Government of Congo, Democratic Republic of (Zaire) - BDK1415",BDK,1415,330,254,1-254,Democratic Republic of Congo (Kingdom of Kongo),651,"Government of Congo, Democratic Republic of (Zaire) - BDK","Congo, Democratic Republic of (Zaire)",,490,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,8442,2008,"20081-254Government of Congo, Democratic Republic of (Zaire) - BDK1415",BDK,1415,330,254,1-254,Democratic Republic of Congo (Kingdom of Kongo),651,"Government of Congo, Democratic Republic of (Zaire) - BDK","Congo, Democratic Republic of (Zaire)",,490,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,7928,2007,20071-254Government DR Congo (Zaire) - BDK490,Government of DR Congo (Zaire),490,330,254,1-254,Democratic Republic of Congo (Kingdom of Kongo),651,Government DR Congo (Zaire) - BDK,"Congo, Democratic Republic of (Zaire)",,490,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,8441,2008,20081-254Government DR Congo (Zaire) - BDK490,Government of DR Congo (Zaire),490,330,254,1-254,Democratic Republic of Congo (Kingdom of Kongo),651,Government DR Congo (Zaire) - BDK,"Congo, Democratic Republic of (Zaire)",,490,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,5097,2004,20041-225Government of Ivory Coast - FRCI1412,FRCI,1412,58,225,1-225,Ivory Coast,439,Government of Ivory Coast - FRCI,Ivory Coast,,437,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,5096,2004,20041-225Government of Ivory Coast - FN437,Government of Ivory Coast,437,58,225,1-225,Ivory Coast,439,Government of Ivory Coast - FN,Ivory Coast,,437,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,4896,2003,20031-225Government of Ivory Coast - MJP437,Government of Ivory Coast,437,58,225,1-225,Ivory Coast,245,Government of Ivory Coast - MJP,Ivory Coast,,437,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,4896,2003,20031-225Government of Ivory Coast - MPIGO437,Government of Ivory Coast,437,58,225,1-225,Ivory Coast,91,Government of Ivory Coast - MPIGO,Ivory Coast,,437,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,4001,1993,19931-195Government of Croatia - Serbian Republic of Krajina344,Government of Croatia,344,171,195,1-195,Croatia (Serb),303,Government of Croatia - Serbian Republic of Krajina,Croatia,,344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1992,1991,19911-184Government of Djibouti - FRUD1382,FRUD,1382,21,184,1-184,Djibouti,43,Government of Djibouti - FRUD,Djibouti,,522,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,1993,1992,19921-184Government of Djibouti - FRUD1382,FRUD,1382,21,184,1-184,Djibouti,43,Government of Djibouti - FRUD,Djibouti,,522,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,1994,1993,19931-184Government of Djibouti - FRUD1382,FRUD,1382,21,184,1-184,Djibouti,43,Government of Djibouti - FRUD,Djibouti,,522,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1995,1994,19941-184Government of Djibouti - FRUD1382,FRUD,1382,21,184,1-184,Djibouti,43,Government of Djibouti - FRUD,Djibouti,,522,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,8423,2008,20081-260Government of Djibouti - Government of Eritrea531,Government of Eritrea,531,362,260,1-260,Djibouti - Eritrea,776,Government of Djibouti - Government of Eritrea,Djibouti,Eritrea,522,531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,3367,1995,19951-208Government of Ecuador - Government of Peru130,Government of Ecuador,130,138,208,1-208,Ecuador-Peru,227,Government of Ecuador - Government of Peru,Ecuador,Peru,130,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,3368,1995,19951-208Government of Ecuador - Government of Peru135,Government of Peru,135,138,208,1-208,Ecuador-Peru,227,Government of Ecuador - Government of Peru,Ecuador,Peru,130,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,3426,1996,19961-196Government of Egypt - al-Gama'a al-Islamiyya651,Government of Egypt,651,23,196,1-196,Egypt,241,Government of Egypt - al-Gama'a al-Islamiyya,Egypt,,651,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,3432,1998,19981-196Government of Egypt - al-Gama'a al-Islamiyya651,Government of Egypt,651,23,196,1-196,Egypt,241,Government of Egypt - al-Gama'a al-Islamiyya,Egypt,,651,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,3406,1991,19911-185Government of Georgia - National Guard and Mkhedrioni372,Government of Georgia,372,149,185,1-185,Georgia,239,Government of Georgia - National Guard and Mkhedrioni,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,3682,1992,19921-185Government of Georgia - National Guard and Mkhedrioni372,Government of Georgia,372,149,185,1-185,Georgia,239,Government of Georgia - National Guard and Mkhedrioni,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,3407,1991,19911-185Government of Georgia - National Guard and Mkhedrioni1175,National Guard and Mkhedrioni,1175,149,185,1-185,Georgia,239,Government of Georgia - National Guard and Mkhedrioni,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,3683,1992,19921-185Government of Georgia - National Guard and Mkhedrioni1175,National Guard and Mkhedrioni,1175,149,185,1-185,Georgia,239,Government of Georgia - National Guard and Mkhedrioni,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,3577,1992,19921-197Government of Georgia - Republic of Abkhazia372,Government of Georgia,372,157,197,1-197,Georgia (Abkhazia),259,Government of Georgia - Republic of Abkhazia,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,3767,1992,19921-198Government of Georgia - Republic of South Ossetia372,Government of Georgia,372,177,198,1-198,Georgia (South Ossetia),297,Government of Georgia - Republic of South Ossetia,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,5271,2004,20041-198Government of Georgia - Republic of South Ossetia372,Government of Georgia,372,177,198,1-198,Georgia (South Ossetia),297,Government of Georgia - Republic of South Ossetia,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,8375,2008,20081-198Government of Georgia - Republic of South Ossetia372,Government of Georgia,372,177,198,1-198,Georgia (South Ossetia),297,Government of Georgia - Republic of South Ossetia,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,5272,2004,20041-198Government of Georgia - Republic of South Ossetia1186,Republic of South Ossetia,1186,177,198,1-198,Georgia (South Ossetia),297,Government of Georgia - Republic of South Ossetia,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,3682,1992,19921-185Government of Georgia - Zviadists372,Government of Georgia,372,149,185,1-185,Georgia,289,Government of Georgia - Zviadists,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,3735,1993,19931-185Government of Georgia - Zviadists372,Government of Georgia,372,149,185,1-185,Georgia,289,Government of Georgia - Zviadists,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,3722,1992,19921-185Government of Georgia - Zviadists1176,Zviadists,1176,149,185,1-185,Georgia,289,Government of Georgia - Zviadists,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,3734,1993,19931-185Government of Georgia - Zviadists1176,Zviadists,1176,149,185,1-185,Georgia,289,Government of Georgia - Zviadists,Georgia,,372,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,4086,1991,19911-36Government of Guatemala - URNG90,Government of Guatemala,90,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,4089,1992,19921-36Government of Guatemala - URNG90,Government of Guatemala,90,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,4090,1993,19931-36Government of Guatemala - URNG90,Government of Guatemala,90,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,4092,1994,19941-36Government of Guatemala - URNG90,Government of Guatemala,90,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,4095,1995,19951-36Government of Guatemala - URNG90,Government of Guatemala,90,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,3370,1989,19891-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,4082,1990,19901-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,4087,1991,19911-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,4088,1992,19921-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,4091,1993,19931-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,4093,1994,19941-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,4094,1995,19951-36Government of Guatemala - URNG1593,URNG,1593,139,36,ene-36,Guatemala,228,Government of Guatemala - URNG,Guatemala,,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,2295,2000,20001-111Government of Guinea - RFDG438,Government of Guinea,438,36,111,1-111,Guinea,57,Government of Guinea - RFDG,Guinea,,438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,2296,2001,20011-111Government of Guinea - RFDG438,Government of Guinea,438,36,111,1-111,Guinea,57,Government of Guinea - RFDG,Guinea,,438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,5111,2004,20041-186Government of Haiti - FLRN1626,FLRN,1626,140,186,1-186,Haiti,440,Government of Haiti - FLRN,Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,5110,2004,20041-186Government of Haiti - FLRN41,Government of Haiti,41,140,186,1-186,Haiti,440,Government of Haiti - FLRN,Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,3440,1989,19891-186Government of Haiti - Military faction (Forces of Himmler Rebu and Guy Francois)41,Government of Haiti,41,140,186,1-186,Haiti,244,Government of Haiti - Military faction (Forces of Himmler Rebu and Guy Francois),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,3441,1989,19891-186Government of Haiti - Military faction (Forces of Himmler Rebu and Guy Francois)1624,Military faction (Forces of Himmler Rebu and Guy Francois),1624,140,186,1-186,Haiti,244,Government of Haiti - Military faction (Forces of Himmler Rebu and Guy Francois),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,3371,1991,19911-186Government of Haiti - Military faction (Forces of Raoul Cedras)41,Government of Haiti,41,140,186,1-186,Haiti,251,Government of Haiti - Military faction (Forces of Raoul Cedras),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,3485,1991,19911-186Government of Haiti - Military faction (forces of Raol Cédras)1625,Military faction (forces of Raol Cédras),1625,140,186,1-186,Haiti,251,Government of Haiti - Military faction (forces of Raol Cédras),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,5110,2004,20041-186Government of Haiti - OP Lavalas (ChimÃ¨res)41,Government of Haiti,41,140,186,1-186,Haiti,441,Government of Haiti - OP Lavalas (ChimÃ¨res),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,5119,2004,20041-186Government of Haiti - OP Lavalas (Chimères)1627,OP Lavalas (Chimères),1627,140,186,1-186,Haiti,441,Government of Haiti - OP Lavalas (Chimères),Haiti,,41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,3822,1989,19891-227Government of India - ABSU1205,ABSU,1205,183,227,1-227,India (Bodoland),309,Government of India - ABSU,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,3852,1990,19901-227Government of India - ABSU1205,ABSU,1205,183,227,1-227,India (Bodoland),309,Government of India - ABSU,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,3821,1989,19891-227Government of India - ABSU750,Government of India,750,183,227,1-227,India (Bodoland),309,Government of India - ABSU,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,3851,1990,19901-227Government of India - ABSU750,Government of India,750,183,227,1-227,India (Bodoland),309,Government of India - ABSU,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,3606,1992,19921-139Government of India - ATTF1149,ATTF,1149,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,3607,1993,19931-139Government of India - ATTF1149,ATTF,1149,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,3605,1992,19921-139Government of India - ATTF750,Government of India,750,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,3608,1993,19931-139Government of India - ATTF750,Government of India,750,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,3647,1997,19971-139Government of India - ATTF750,Government of India,750,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,3655,1998,19981-139Government of India - ATTF750,Government of India,750,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,3664,1999,19991-139Government of India - ATTF750,Government of India,750,160,139,1-139,India (Tripura),262,Government of India - ATTF,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,7834,2007,20071-29Government of India - CPI-Maoist1037,CPI-Maoist,1037,209,29,ene-29,India,451,Government of India - CPI-Maoist,India,,750,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,9032,2009,20091-29Government of India - CPI-Maoist1037,CPI-Maoist,1037,209,29,ene-29,India,451,Government of India - CPI-Maoist,India,,750,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,5431,2005,20051-29Government of India - CPI-M750,Government of India,750,209,29,ene-29,India,451,Government of India - CPI-M,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,7494,2006,20061-29Government of India - CPI-M750,Government of India,750,209,29,ene-29,India,451,Government of India - CPI-M,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,7833,2007,20071-29Government of India - CPI-M750,Government of India,750,209,29,ene-29,India,451,Government of India - CPI-M,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,8302,2008,20081-29Government of India - CPI-M750,Government of India,750,209,29,ene-29,India,451,Government of India - CPI-M,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,9031,2009,20091-29Government of India - CPI-M750,Government of India,750,209,29,ene-29,India,451,Government of India - CPI-M,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,8317,2008,20081-258Government of India - DHD - BW1211,DHD - BW,1211,359,258,1-258,India (Dimaraji),765,Government of India - DHD - BW,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,8316,2008,20081-258Government of India - DHD - BW750,Government of India,750,359,258,1-258,India (Dimaraji),765,Government of India - DHD - BW,India,,750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,4326,1989,19891-20Government of India - Government of Pakistan750,Government of India,750,199,20,ene-20,India - Pakistan,345,Government of India - Government of Pakistan,India,Pakistan,750,770,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
